10.txt	2000	1.0	0.07316579386900623	1.0	1.0	1.0	0.10848753016410606	1.0	0.19861864347064861	0.9862177777170171	0.8938195777532697	0.30997002859825296	0.8941248826951549	1.0	0.36358426253757103	0.7671975870773404	1.0	1.0	1.0	1.0	1.0	1.0	0.14123741127291478	1.0	1.0	1.0	1.0	1.0	0.9524555976074494	0.0024178529683180905	1.0	0.36358426253757103	0.4768998510257436	0.06627331928530644	1.0	1.0	1.0	1.0	0.3581405158657456	1.0	1.0	0.3335818772669672	0.8655891842279994	1.0	1.0	1.0	1.0	1.0	0.2715990785513358	1.0	1.0
11.txt	2000	0.23546276349337814	1.0	0.1539564012915755	1.0	2.2681767575249978e-10	0.16505778322215015	1.0	0.29377451022239487	0.4816962057018823	0.8647850763160451	1.0	1.0	1.0	1.0	1.0	0.0174339837248646	1.0	1.0	1.0	0.9073820056271569	0.30970840309059255	1.0	1.0	1.0	1.0	1.0	1.0	0.9995394646341166	0.3418907751773591	1.0	1.0	1.0	0.830335268745748	1.0	1.0	1.0	1.0	1.0	1.0	1.700162233220226e-11	1.0	0.957256903431747	0.038803037907916615	1.0	1.0	8.04859956460291e-10	1.0	1.0	1.0	1.0
12.txt	2000	0.0020383154621371746	1.0	0.01066009231770193	1.0	4.1887300716858533e-07	0.0006407874985797646	1.0	1.0	0.9861929674043555	1.0	1.0	1.0	1.0	0.14170571557590006	0.8825380324196421	0.01631614139257409	2.6113671891536683e-07	1.0	1.0	0.8919813402580301	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.05825443774337202	1.0	1.0	0.907121506367555	0.40981080564163663	1.0	1.0	1.0	1.0	0.6076114273539917	3.627522299376462e-05	3.466864845202977e-07	0.25381684725757314	1.0	0.03634062388590653	1.0	1.0	4.3656400716685084e-10	0.2252761466022022	0.3722624134189637	1.0	0.0010391806893841338
13.txt	2000	0.09074846363655731	0.21995442057732806	1.0	1.0	1.0	1.0	1.0	1.0	0.6819726872006905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.30871601781701363	1.0	1.0	1.0	1.0	1.0	0.8690998630806568	0.00964735564303687	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.024624893458679797	0.0010667864086669754	1.0	0.6727528986268726	1.0	1.0	1.0	0.10343727816050963	1.0	1.0	0.2296715663024269	1.0
14.txt	2000	0.30556350144600164	0.1655758315588367	1.0	1.0	0.14574661735380978	0.00647396238138076	0.22542004949570682	0.17462458378757129	0.9999013235975025	0.9901371032400377	0.6005134015494412	0.999726524552895	0.9479514869380227	0.3376706941815417	5.760800725340687e-10	1.0	1.0	0.5954728669000137	0.9817553869133547	0.5143163572093485	1.0	0.14148239724532097	0.7790983445976809	0.5030287461200444	1.0	0.9587123999667783	1.0	0.24088638656350725	0.5187338016563459	1.0	0.002871484701627902	0.8988111942936349	0.00014332957963281157	1.0	0.7909887084504281	1.0	1.0	0.41497094988166516	1.0	0.7766691937041571	0.1559817690395624	0.0207787403210975	1.0	0.9780826676409982	1.0	1.0	1.0	0.6128135828701049	1.0	0.00016364488705011837
15.txt	2000	1.0	0.42197127915539767	1.0	0.14930714309999638	1.0	1.0	1.0	1.0	0.01315328135066407	0.135655566140221	0.4022615380126108	1.0	1.0	1.0	0.8330807962653355	1.0	1.0	1.0	1.0	0.5515629342422037	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9966393071320968	1.0	1.0	1.0	1.0	0.9720818757817453	0.34767191666555974	1.0	0.20044890364980406	1.0	0.9294881108443741	1.0	1.0	0.42963401325531914	1.0	1.0	1.0	0.004190207335604157	1.0	1.0	1.0	0.43774100430782115	1.0
16.txt	2000	0.9258650105074134	0.22026774980646469	1.0	0.5890560975471553	1.0	1.0	0.0033035959611290577	0.11186696750150016	0.00017689244877283627	0.9999947980790331	0.018775225607007506	0.00016433344374966463	0.015791187796633355	0.9917212102048854	0.32079827450062803	1.0	1.0	0.014797366409592061	3.2437299934962027e-07	0.00030978426297989525	0.18455738988951886	0.5251459654445391	0.020970135813639934	0.0045723514985887	0.002743203577522557	0.009781218706110817	0.18860034417699212	0.0034289592874842123	0.910692834026175	1.4687173699456935e-10	0.9075631175581291	8.042633226068574e-11	0.9967923802134597	4.015583024541414e-06	0.8747127571736625	0.005490275315461313	0.7935086331294937	6.84474588119599e-10	1.0	0.9939011586381391	0.6050817942982524	0.0021498949121639965	1.0	0.0011317761836814322	0.09779744433452453	1.0	1.0	0.5109454380345609	0.9992047477451395	0.9431078813364882
17.txt	2000	0.3821522077230868	1.0	0.25906051937473307	0.3098936418229298	1.0	1.0	1.0	1.0	7.267719759340707e-11	0.022859170380803873	0.8263644559197467	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9859785198946367	1.3281820088195673e-11	0.5549318652303664	1.0	1.0	0.015128332534683153	1.0	1.0	0.9996627914092246	1.0	1.0	1.0	0.9895036364026304	0.9614707273406077	1.0	1.0	1.0781209258681201e-10	0.034159070065564956	1.0	1.0	0.6666873582150475	1.0	0.9187881293893547	1.0	1.0	5.7704217959475557e-08	1.0	1.0	1.0	1.0	1.0
18.txt	2000	7.749874519902278e-09	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8799434403787834	0.8548475662495083	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4617484226250076	1.0	1.0	1.0	1.0	1.0	1.0	0.9736227847384801	0.20483718736631862	1.0	1.0	0.7513978076665354	1.0	1.0	1.0	1.0	0.08531798917368838	1.0	0.03781588178369788	1.0	1.0	1.0	1.0	1.0	1.0	0.1553352255943522	1.0	1.0	1.0	1.0
19.txt	2000	0.19460906754698637	1.0	0.12608194066621947	1.0	1.0	1.0	1.0	1.0	1.0	0.9415641985402874	0.7618839986878135	1.0	0.7014281032173224	1.0	1.0	1.0	0.048419015661333	1.0	0.7719410648798988	0.8530910952146871	1.0	1.0	1.0	1.0	1.0	0.24766425696794148	1.0	0.9587041866510619	1.0	1.0	1.0	1.0	0.9750118564699456	1.0	1.0	1.0	1.0	0.9350502431981884	1.0	0.27386256686529264	1.0	1.0	1.0	0.5211387819975735	1.0	0.219951439235611	1.0	1.0	1.0	1.0
20.txt	2000	0.994171932932335	0.18459456464947732	0.008013554182242033	0.005009952687538677	0.9881664093208723	0.8568074104116971	0.009493997462241222	3.40431394185714e-09	0.8589008965135172	6.63377327514425e-08	7.715587058143569e-10	1.8640977650363766e-11	4.656308671968645e-11	0.9999648337116677	0.9838163191973384	1.0	1.0	7.828515613539366e-11	1e-12	4.1436298836572405e-11	0.6766560115963529	0.9999902824389498	3.866564668442152e-08	0.0006789579323276396	0.5193870754231297	5.047184892248424e-11	0.0010296802159494023	0.00854663048553872	0.5127998305317383	0.00010417924947980772	0.9899471752648672	3.6815661630384966e-11	1.0	6.297284915746104e-11	2.2767984275695596e-08	0.7570874119600537	0.9323452488994671	7.823375280935352e-11	0.8530795837134728	0.99999999999951	0.9999999999808615	0.0007236244298136629	1.0	1.1752598894076982e-11	0.061326943444285464	0.9997749497407432	0.9766422065119402	1.800984401612027e-07	0.6197952146439021	0.1567216098770997
21.txt	2000	1.0	3.158706629591279e-11	1.0	1.0	1.0	1.0	1.1183942660863977e-11	0.9172627998300159	1.0	0.833510604388415	8.92013241049483e-10	0.9330059868299612	0.00015226303130300156	2.4419375881379324e-06	4.051858848441725e-11	1.0	1.0	0.024562955452060553	9.358686294258511e-06	0.997138039960757	0.9535320410045823	2.23328022741498e-11	0.7971128884736154	0.5857027898881373	0.3495370887005942	0.6285866732031702	0.0011596570855184618	0.8354347363425764	0.8702729637025952	0.48083629209618717	0.003746354955666442	9.143176382020446e-05	0.01647291575540688	0.7662061590736231	0.44074931840845455	0.9672012321073701	1.0	1.3323275815935176e-10	0.5684829128003854	0.9998224009758915	0.004018476317683706	3.86752851966321e-11	1.0	0.9567176863130762	0.9928785542132723	1.0	0.9615909387789167	0.35749767853153425	0.9998487135323901	0.47789526314171615
22.txt	2000	1.0	1.0	1.0	1.0	0.2678352782223773	4.701546496566067e-08	1.0	1.0	0.9987658578552004	0.9631646669364887	0.966935563546818	1.0	1.0	0.3916339747010207	0.8098083390563231	1.0	0.11122498075850451	1.0	0.9701575903543577	1.0	0.8852977624786628	0.13753613033338308	1.0	1.0	1.0	1.0	1.0	0.8942136700467296	0.18953488655510253	1.0	9.303246482850192e-06	1.0	0.00015579032731105613	1.0	0.15965517649618044	1.0	1.0	0.9984904372735491	0.007775180358625566	0.011547089899999974	0.14859015051672464	0.9829527589328861	1.0	0.8261230992088512	1.0	0.02111016524148024	0.40703735681997977	1.0	1.0	3.6240507527263155e-05
23.txt	2000	0.23380196895481864	0.5011128307711334	1.0	1.0	1.0	1.0	0.5410133059526772	0.2917864186516953	0.9987391434784402	0.4514360325232545	1.0	1.0	1.0	3.8113934341943434e-08	0.39018270556075785	1.0	1.0	1.0	1.0	0.9055837282553582	1.0	0.6442573045470135	1.0	1.0	1.0	1.0	1.0	0.9971467318762016	1.0	1.0	0.005447043680925856	1.0	3.9091869009966196e-05	1.0	1.0	1.0	1.0	1.0	1.0	0.7195229059227514	2.6628819336238507e-06	0.8169775398220268	1.0	0.5958926954050323	0.3367658385041332	1.0	0.23714342259165344	1.0	8.855159494003395e-06	0.3761852704341151
24.txt	2000	2.3611213146867982e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.38297567393709775	0.36503859262367255	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7714973949882151	1.0	0.4761173313589624	1.0	1.0	1.0	1.0	1.0	0.862370577163031	0.22862934604927654	1.0	1.0	1.0	0.9415522570740656	0.2875197357786473	1.0	1.0	1.0	0.8780834294497643	1.0	0.5484995227155538	1.0	0.8585738617471096	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
25.txt	2000	0.1589301082886624	1.0	1.0	1.0	1.0	1.0	1.0	0.2008647630421987	1.0	0.6587127817214871	0.6825985062480466	1.0	1.0	0.36721950457349717	1.0	1.0	1.0	1.0	1.0	0.7842866041570428	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9985437569094623	1.0	1.0	1.0	1.0	0.7902122302474065	1.0	1.0	1.0	1.0	1.0	1.0	1.865393260624959e-05	0.7029177691153019	1.0	1.0	1.0	0.23422781197750409	4.818213183988007e-08	1.0	1.0	1.0	0.2641238994013895
26.txt	2000	1.0	1.0	1.0	1.0	0.17773106664616045	1.0	0.6108465771847886	1.0	0.9865725163761276	7.92212898667044e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.39148726383364085	1.0	1.0	1.0	1.0	1.0	0.32045625952963896	1.0	0.39526183916794666	1.0	1.0	1.0	0.7911922449870383	1.0	1.0	1.0	1.0	0.983049623806874	1.0	0.7857690231129861	0.38874263949056476	1.0	1.0	1.0	1.0	1.0	3.695055372787692e-11	1.0	1e-12	1.0
27.txt	2000	0.6696150006244973	0.008262872102247076	0.4982394787882799	0.5739094996960526	1.0	0.5248462649139412	0.217467773697834	1.0	0.9999999715084764	0.9742181532417118	0.4353003536811919	0.9958770642229388	0.8608378751192772	2.40423429165304e-07	1.6202574837365091e-09	1.0	1.0	0.9168543853226968	0.9954923464763166	0.9966770731775676	0.9459936984283465	1e-12	1.0	0.4982394787882799	0.35302544884603215	0.9562991476760168	1.0	0.999756074535613	0.24388210385569065	0.8014402869976702	2.8738567081632027e-11	0.8091945626823054	3.7351275294916775e-08	1.0	0.4532401778667765	1.0	1.0	0.9844454893459821	1.0	1.0	2.6050828161316986e-11	0.0005287055854472644	1.0	1.0	1.0	1.0	1.0	0.016483521611999064	0.5798280506950679	0.3071809839257923
28.txt	2000	1.0	1.0	1.0	1.0	1.0	0.31856557298374155	0.2305573909257751	1.0	0.3136355727384297	0.861571818377487	0.890313177517027	0.9994471131561392	1.0	0.4427784094528914	0.5259898199117286	1.0	1.0	1.0	1.0	0.9610474178324212	0.09177395714302661	0.17843353651223692	1.0	0.2991569120647175	0.001394893505206496	1.0	0.49505441057496846	0.7571526575997609	0.05909267208434199	1.0	0.06398245537128067	1.0	0.00024988796515146294	1.0	1.0	0.45574382211088993	1.0	0.9260279980783221	1.0	1.0	0.00019345759132005647	0.8980973816372143	1.0	0.8566159933838571	0.21795645399901276	1.0	0.11355375594427619	1.0	1.0	0.6363440691298143
29.txt	2000	0.3901729641126539	1.0	1.0	1.0	0.25908032263674663	1.0	1.0	1.0	0.15015741804430638	0.8835599253743973	0.9623454126115539	0.9885234890012943	1.0	1.0	1.0	1.0	1.0	1.0	0.8492980925750307	0.9875117419055726	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8610646833934539	1.0	1.0	1.0	0.9907245708941482	0.9979022108754705	1.0	1.0	1.0	1.0	1.0	1.0	0.009474447244222972	1.0	1.0	1.0	0.8141292475931863	0.5335420480227161	1.0	1.0	1.0	0.7424584196795188	1.0
30.txt	2000	1.0	1.0	1.0	1.0	1.0	1.0	0.6506846281825556	1.0	0.977630003492087	0.9482605131438694	0.9079026806694173	0.4973302427803784	0.8658616337271723	0.6136613181664267	1.0	1.0	1.0	0.38569128828178145	0.701488571176937	0.9587273290217909	1.0	0.7523997021078577	1.0	1.0	0.13187968105644277	0.21211500262336247	1.0	0.8454181836356149	0.4290844487982396	0.0964887907124472	1.0	0.2467081398013904	0.7209519942290241	1.0	1.0	1.0	1.0	0.9402514529928252	1.0	0.24296375315804153	1.0	0.9853532470773813	1.0	1.0	0.4257003394777128	1.0	0.3062159366219027	1.0	1.0	1.0
31.txt	2000	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7180142237762877	0.9852077066497588	0.9564962965132434	0.9454159482738687	0.928683585870453	0.7135285959751057	0.9822643794576884	1.0	1.0	1.0	0.831111053644786	0.7847979637308871	0.5892804898686914	1.0	1.0	1.0	1.0	0.34580435061551884	0.4321709497268076	0.7354498945936072	0.5213468672756886	0.49851016193588893	1.0	0.9886018162373168	0.5332833151103047	1.0	1.0	1.0	1.0	0.7016497552603294	1.0	0.8953319892346019	0.9636892130768987	0.9742121960726042	1.0	1.0	1.0	0.41879300076744197	1.0	1.0	1.0	1.0
32.txt	2000	1.0	0.44756689149498396	1.0	0.013253183939734181	1.0	1.0	1.0	1.0	0.9198194248178909	8.293432607331397e-11	0.7784001125807813	0.9495067282310714	0.7189703292880829	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5860514911540404	1.0	1.0	0.08548246972198104	1.0	1.0	0.9998116248391923	0.04881982970547005	0.28233630758128614	1.0	1.0	0.8970959716462752	1.0	0.27153914968750437	1.0	0.12872098174750024	1.0	1.0	1.0	0.7968384911794819	1.0	1.0	1.0	0.005226872133023086	1.0	1.0	1.0	0.4638651065372488	1.0
33.txt	2000	0.6524744519357093	0.9366925651558892	0.02717572071356289	4.0621617181102465e-11	1.0	1.0	1.0	1.0	5.844358330620025e-11	4.0252690070019526e-11	0.9990954410231779	0.20376321533389963	1.0	0.9388586312011374	0.978159876803462	1.0	1.0	1.0	0.9938918260702574	0.08043709318892822	1.1304373781495514e-07	1.0	1.4306957101251072e-06	0.02717572071356289	0.007773947243656876	0.8445105079180406	0.7177907922532669	0.9996868694003468	1.0	1.0	0.9388586312011374	0.9693116269163146	0.9999997082658265	0.16479688684876792	0.058657689762804166	1.020202811119475e-10	6.814770969754136e-12	0.9772183922310526	1.0	0.9606171742747297	1.0	1.0	1.0	0.0032134977247940677	4.4589554271112775e-11	1.0	0.6584505507735092	1.0	0.3223096237913975	1.0
34.txt	2000	0.2975437333488081	0.23353511028784957	0.0013695325239422296	0.0025344956701880417	1.0	1.0	0.6439616388712344	1.0	0.76160127823071	7.879733547877521e-07	0.903834334060104	0.8379571274321232	1.0	1.0	0.950802437085011	1.0	1.0	0.37713732226587915	1.0	0.8176873920393575	2.5506445314738002e-06	0.15606667562810017	1.0	0.19741618379289905	0.1296515902071259	0.7917584189743809	1.0	0.9750470168539835	0.4232548589534785	1.0	1.0	1.0	0.9370156789316099	0.16055194185104638	0.00013560785904109807	1.0	6.068761012711921e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.10256042182033664	1.0	2.7291311432975363e-09	0.48047600619635744	1e-12	1.0
35.txt	2000	0.5736731876851665	0.9967187004842313	0.00040101609451814735	0.025379222518013056	0.542028023038153	0.5982168921112814	0.9368337340443068	0.0887149054770181	5.324007901208461e-11	0.29235263928077504	0.9991789175057938	5.627958654663701e-09	0.9992286001691152	0.9996758870106961	0.9998516153885293	1.0	0.027798392124620652	0.9279396377126569	0.5413543053613532	2.3265056547927543e-11	3.5808023213235174e-11	0.9904755914700397	0.04535472922019235	0.28018237655981015	0.32614134973052133	0.0007344939932537597	0.14297325324073806	0.4103243234528686	0.4919220592201359	1.0	0.9969977750729804	0.047486345024190135	0.9999999999996089	0.07963637608641283	1.0	2.2473595745475805e-06	0.542028023038153	0.7730334546899658	0.5490274664526413	0.4378980511977799	0.9999998528973894	0.9999834975132141	0.06754987717513616	1e-12	0.08632023395887656	0.443417790189242	1.0	0.9757376215547354	0.9889416569194653	0.7749627188077202
36.txt	2000	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.37542216399811e-11	0.9482378492362361	0.8989682313690777	0.999697795256259	0.988824687657168	0.8808696278244099	1.0	1.0	1.0	1.0	0.9958957165207216	0.9224022975573911	1e-12	1.0	1.0	0.39410567489490334	1.0	0.9719816408440992	1.0	0.9999979309923829	0.7146100418622363	1.0	0.6249981199567363	0.999506919112878	0.9927235805145105	0.4842808819511746	1.0	2.105996904311347e-06	0.38605840298782745	0.9995624024223392	1.0	0.733897980568837	1.0	0.9999212045017687	1.0	0.7562527633815606	1.0	1.0	0.5586213178102342	0.7750684575038789	0.644805144715819	1.0
37.txt	2000	1.0	1.0	1.0	1.0	1.0	1.0	0.4269578790189369	1.0	0.8492300222660875	1.5693668586891363e-11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7276028418572953	1.0	1.0	0.522402826685866	1.0	1.0	1.0	1.0	1.0	0.9725255371722603	0.2567538534005577	1.0	1.0	1.0	0.9610675597081892	1.0	0.233136390281393	1.0	0.10903383044560744	0.9097818950421955	1.0	0.5970545268216989	1.0	1.0	1.0	1.0	0.00021601797409620538	0.1963123886582907	0.0009657537231952951	1.0	0.0001788316980678717	1.0
38.txt	2000	0.9998946012785687	3.647337987189303e-11	0.9761082797986571	0.9925550412518299	0.9728666146997206	0.20367681085669442	1.6037027261717185e-10	1.2767542360014872e-06	1.0	0.9919289024801492	1.3481105121115888e-11	1e-12	1e-12	0.9999392319798904	5.934142066621462e-12	1.0	0.8775306325352108	4.4406034405142236e-11	1e-12	9.275245571593871e-09	0.99999999547714	1.883600386776152e-09	0.057784781366184035	0.27271207408021025	0.8665516472541193	1.1500578267487072e-11	9.298478425001644e-05	7.643008448354749e-11	0.6865691935126937	1.5676038245260315e-10	0.996332033662917	7.66053886991358e-12	0.9999999994572036	0.6679529683519372	0.043370815543809726	0.9961723019991762	1.0	3.5312086588135116e-11	1.0	0.999447697035621	0.9999998045328451	9.337197681702492e-12	1.0	0.09201761847015155	0.9999880143509307	0.9999727569995448	1.0	4.121680774460401e-11	0.9999919634924362	1.8083629157117365e-05
39.txt	2000	0.00420953227941534	1.0	0.0010784528065959087	0.22142779687511494	1.0	1.0	1.0	0.34357410207603545	0.6822732895042208	0.6069226323884186	1.0	1.0	0.8371192374284354	1.0	1.0	1.0	0.002441475394815429	1.0	0.6476421578902132	1.0	0.7454828129266501	1.0	1.0	1.0	1.0	1.0	1.0	0.9084610452872313	0.09080641636352871	1.0	0.5764692904170299	0.9538051963963581	0.30006682382062155	0.4837962268195011	1.0	1.0	1.0	0.9146904615422563	7.798127083336048e-05	2.2553847678352668e-11	0.8975750864281332	0.8926085306646137	0.04676730313339883	1.0	1.0	0.0005322714571405207	1.0	1.0	0.22225002148922668	1.8348759884823096e-06
40.txt	2000	0.0001374060131296151	1.0	1.0	1.0	1.0	1.0	1.0	0.4745753252909761	0.9604659222903214	0.8855776894128793	0.9628853114635088	1.0	0.9376142378622898	1.0	0.9855415507984672	1.0	1.0	1.0	0.9663854088979384	0.9877504873601387	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9943810655286056	0.04219162553122824	1.0	0.142781367221668	0.9475792856543529	0.0395706316843516	1.0	1.0	1.0	1.0	0.9860983947901132	1.0	0.9066418385712548	0.02313002577334511	0.9796938062300601	1.0	1.0	1.0	1.0	0.39644042898950316	1.0	1.0	1.0
41.txt	2000	1.0	1.0	0.2769315526708894	1.0	1.0	1.0	0.19309655059422215	1.0	0.9997755296433947	0.90583366988592	0.9683380145829116	1.0	0.9454294248363825	7.39665882592e-05	0.8164719854855023	1.0	1.0	1.0	1.0	0.8359406290701157	0.6415288044449446	0.8674634266857725	1.0	1.0	1.0	1.0	1.0	0.9999739946734476	0.5557871150991067	1.0	0.04882028713735198	0.8665358113135917	2.3391923713589335e-06	1.0	0.5161140857942308	1.0	1.0	0.9582870788866387	0.127570569346104	1.0	0.000304560234523632	0.9840389364319182	1.0	0.5262622301758448	0.5519701700182312	1.0	0.410963829537763	0.6192109325560851	1.0	0.6025578086312031
